"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35000","false","-1","N/A",,"false","35000","false",,"false","237752",,"237752","0","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71000","false","-1","N/A",,"false","71000","false",,"false","325476",,"325476","0","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9375","true","-1","N/A",,"false","9375","true",,"false","11986",,"11986","6","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1914045","true","-1","N/A",,"false","1914045","true",,"false","1675986",,"1675986","6","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","579","NOR","Norway","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","829196178","true","-1","N/A",,"false","829196178","true",,"false","383102833",,"383102833","6","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11575","true","-1","N/A",,"false","11575","true",,"false","45311",,"45311","6","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78222369","true","-1","N/A",,"false","78222369","true",,"false","40054539",,"40054539","6","true","false",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2497233687.616","true","-1","N/A","0","false","2497233687.616","true","0","false","1417054203.666","0","1417054203.666","6","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","40","AUT","Austria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","499313","false","7","l","962331","false","499313","false","0","false","315614.206","0","315614.206","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2858527","false","-1","N/A","0","false","2858527","false","0","false","1905124.002","0","1905124.002","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","7","l","1","false","1","false","0","false","146.121","0","146.121","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","203","CZE","Czechia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","227","false","7","l","228","false","227","false","0","false","354.733","0","354.733","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","290987174.11","true","-1","N/A","0","false","290987174.11","true","0","false","157014692.361","0","157014692.361","6","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1736200552.506","true","-1","N/A","0","false","1736200552.506","true","0","false","970954991.112","0","970954991.112","6","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62757323","false","-1","N/A","0","false","62757323","false","0","false","43022303.125","0","43022303.125","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","403905329","false","-1","N/A","0","false","403905329","false","0","false","243802767.912","0","243802767.912","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","752","SWE","Sweden","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24350","false","7","l","30000","false","24350","false","0","false","30648.58","0","30648.58","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","885","false","7","l","913","false","885","false","0","false","7230.675","0","7230.675","0","false","true",
"C","A","20090101","2009","52","2009","757","CHE","Switzerland","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","7","l","6","false","6","false","0","false","330.839","0","330.839","0","false","true",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","454010318","false","-1","N/A",,"false","454010318","false",,"false","265948192",,"265948192","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","196","CYP","Cyprus","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3886990","false","-1","N/A",,"false","3886990","false",,"false","2700617",,"2700617","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34132050","false","-1","N/A",,"false","34132050","false",,"false","17619878",,"17619878","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109444550","false","-1","N/A",,"false","109444550","false",,"false","59656653",,"59656653","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32467570","false","-1","N/A",,"false","32467570","false",,"false","17389617",,"17389617","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","422","LBN","Lebanon","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3565920","false","-1","N/A",,"false","3565920","false",,"false","1975725",,"1975725","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","434","LBY","Libya","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102683320","false","-1","N/A",,"false","102683320","false",,"false","63246921",,"63246921","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","579","NOR","Norway","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9637920","false","-1","N/A",,"false","9637920","false",,"false","5831219",,"5831219","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31938480","false","-1","N/A",,"false","31938480","false",,"false","18026588",,"18026588","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42033460","false","-1","N/A",,"false","42033460","false",,"false","27765727",,"27765727","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","792","TUR","Türkiye","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84220000","false","-1","N/A",,"false","84220000","false",,"false","51731896",,"51731896","0","true","false",
"C","A","20090101","2009","52","2009","760","SYR","Syria","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58","false","-1","N/A",,"false","58","false",,"false","3351",,"3351","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9341126054","false","-1","N/A",,"false","9341126054","false",,"false","3029933467",,"3029933467","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","12","DZA","Algeria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23251696","false","-1","N/A",,"false","23251696","false",,"false","11851069",,"11851069","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43388704","false","-1","N/A",,"false","43388704","false",,"false","32277965",,"32277965","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","104","MMR","Myanmar","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8558350336","false","-1","N/A",,"false","8558350336","false",,"false","2540903939",,"2540903939","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","997",,"997","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70","false","-1","N/A",,"false","70","false",,"false","1598",,"1598","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89","false","-1","N/A",,"false","89","false",,"false","35686",,"35686","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","364","IRN","Iran","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70595380","false","-1","N/A",,"false","70595380","false",,"false","41155462",,"41155462","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","206","false","-1","N/A",,"false","206","false",,"false","47424",,"47424","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22253342","false","-1","N/A",,"false","22253342","false",,"false","12633794",,"12633794","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","414","KWT","Kuwait","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65930368","false","-1","N/A",,"false","65930368","false",,"false","42993347",,"42993347","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","458","MYS","Malaysia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67411666","false","-1","N/A",,"false","67411666","false",,"false","45001125",,"45001125","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","22",,"22","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","566","NGA","Nigeria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22897575","false","-1","N/A",,"false","22897575","false",,"false","10560000",,"10560000","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","634","QAT","Qatar","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","247921680","false","-1","N/A",,"false","247921680","false",,"false","147169567",,"147169567","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57383446","false","-1","N/A",,"false","57383446","false",,"false","29607738",,"29607738","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5531811","false","-1","N/A",,"false","5531811","false",,"false","3657816",,"3657816","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","784","ARE","United Arab Emirates","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","156192912","false","-1","N/A",,"false","156192912","false",,"false","111624841",,"111624841","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","523","false","-1","N/A",,"false","523","false",,"false","22364",,"22364","0","true","false",
"C","A","20090101","2009","52","2009","764","THA","Thailand","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16244","false","-1","N/A",,"false","16244","false",,"false","388713",,"388713","0","true","false",
"C","A","20090101","2009","52","2009","768","TGO","Togo","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2820363","false","8","kg","2820363","false","2820363","false",,"false","2316538.971",,"2316538.971","0","false","true",
"C","A","20090101","2009","52","2009","768","TGO","Togo","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","27315","false","8","kg","27315","false","27315","false",,"false","12104.572",,"12104.572","0","false","true",
"C","A","20090101","2009","52","2009","768","TGO","Togo","M","Import","204","BEN","Benin","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1904003","false","8","kg","1904003","false","1904003","false",,"false","1670237.942",,"1670237.942","0","false","true",
"C","A","20090101","2009","52","2009","768","TGO","Togo","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2565","false","8","kg","2565","false","2565","false",,"false","2079.305",,"2079.305","0","false","true",
"C","A","20090101","2009","52","2009","768","TGO","Togo","M","Import","288","GHA","Ghana","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","886480","false","8","kg","886480","false","886480","false",,"false","632117.152",,"632117.152","0","false","true",
"C","A","20090101","2009","52","2009","776","TON","Tonga","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","856581","false","-1","N/A",,"false","856581","false",,"false","1291873",,"1291873","0","true","false",
"C","A","20090101","2009","52","2009","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","856269","false","-1","N/A",,"false","856269","false",,"false","1290039",,"1290039","0","true","false",
"C","A","20090101","2009","52","2009","776","TON","Tonga","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","-1","N/A",,"false","25","false",,"false","459",,"459","0","true","false",
"C","A","20090101","2009","52","2009","776","TON","Tonga","M","Import","554","NZL","New Zealand","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","287","false","-1","N/A",,"false","287","false",,"false","1374",,"1374","0","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1284930","true","-1","N/A",,"false","1284930","true",,"false","1250430",,"1250430","6","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1648","false","-1","N/A",,"false","1648","false",,"false","2932",,"2932","0","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","true","-1","N/A",,"false","3","true",,"false","161",,"161","6","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","979","false","-1","N/A",,"false","979","false",,"false","3083",,"3083","0","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12127","false","-1","N/A",,"false","12127","false",,"false","6057",,"6057","0","true","false",
"C","A","20090101","2009","52","2009","780","TTO","Trinidad and Tobago","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1270173","false","-1","N/A",,"false","1270173","false",,"false","1238197",,"1238197","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","12154030","false",,"false","12020010",,"12020010","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false","472",,"472","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","40","AUT","Austria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58","false","-1","N/A",,"false","58","false",,"false","686",,"686","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1399","false","-1","N/A",,"false","1399","false",,"false","147708",,"147708","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34172","false","-1","N/A",,"false","34172","false",,"false","101432",,"101432","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18334","false","-1","N/A",,"false","18334","false",,"false","83405",,"83405","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18230","false","-1","N/A",,"false","18230","false",,"false","249789",,"249789","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","926","false","-1","N/A",,"false","926","false",,"false","3383",,"3383","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","368","IRQ","Iraq","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","-1","N/A",,"false","250","false",,"false","8504",,"8504","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","372","IRL","Ireland","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160","false","-1","N/A",,"false","160","false",,"false","53815",,"53815","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11715","false","-1","N/A",,"false","11715","false",,"false","38745",,"38745","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46806","false","-1","N/A",,"false","46806","false",,"false","101722",,"101722","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3750","false","-1","N/A",,"false","3750","false",,"false","4442",,"4442","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","512","OMN","Oman","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11821575","false","-1","N/A",,"false","11821575","false",,"false","9422054",,"9422054","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74","false","-1","N/A",,"false","74","false",,"false","532",,"532","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","579","NOR","Norway","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","1361",,"1361","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","620","PRT","Portugal","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1922","false","-1","N/A",,"false","1922","false",,"false","34724",,"34724","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","634","QAT","Qatar","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110","false","-1","N/A",,"false","110","false",,"false","1070",,"1070","0","true","false",
"C","A","20090101","2009","52","2009","784","ARE","United Arab Emirates","M","Import","699","IND","India","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50520","false","-1","N/A",,"false","50520","false",,"false","55158",,"55158","0","true","false",
